date,value
1968-04-01,10000
1968-04-02,9893.74
1968-04-03,9973.16
1968-04-04,9800.59
1968-04-05,9813.7
1968-04-08,9826.8
1968-04-10,9999.05
1968-04-11,10078.46
1968-04-15,10078.3
1968-04-16,10078.14
1968-04-17,10024.93
1968-04-18,9958.47
1968-04-19,9984.84
1968-04-22,10077.5
1968-04-23,10183.42
1968-04-24,10143.48
1968-04-25,10156.57
1968-04-26,10249.23
1968-04-29,10275.58
1968-04-30,10368.23
1968-05-01,10394.58
1968-05-02,10460.71
1968-05-03,10367.74
1968-05-06,10539.93
1968-05-07,10420.44
1968-05-08,10539.59
1968-05-09,10526.17
1968-05-10,10499.49
1968-05-13,10472.81
1968-05-14,10552.18
1968-05-15,10671.32
1968-05-16,10936.28
1968-05-17,11002.38
1968-05-20,11214.3
1968-05-21,11240.64
1968-05-22,11015.12
1968-05-23,10975.17
1968-05-24,11067.79
1968-05-27,11001.34
1968-05-28,11001.16
1968-05-29,11027.5
1968-05-31,11120.1
1968-06-03,11119.92
1968-06-04,10907.69
1968-06-05,10920.77
1968-06-06,10920.59
1968-06-07,10933.67
1968-06-10,10946.75
1968-06-11,11012.84
1968-06-13,10946.41
1968-06-14,10866.72
1968-06-17,10787.03
1968-06-18,10892.88
1968-06-20,10892.7
1968-06-21,10879.28
1968-06-24,10839.35
1968-06-25,10852.43
1968-06-27,10839.01
1968-06-28,10838.84
1968-07-01,10812.16
1968-07-02,10838.49
1968-07-03,10878.07
1968-07-08,10824.9
1968-07-09,10546.49
1968-07-11,10360.83
1968-07-12,10413.66
1968-07-15,10387
1968-07-16,10201.35
1968-07-18,10068.7
1968-07-19,10254.02
1968-07-22,10227.36
1968-07-23,10333.18
1968-07-25,10306.52
1968-07-26,10306.36
1968-07-29,10359.18
1968-07-30,10332.52
1968-08-01,10305.87
1968-08-02,10292.46
1968-08-05,10318.79
1968-08-06,10252.39
1968-08-08,10186
1968-08-09,10212.33
1968-08-12,10225.41
1968-08-13,10304.72
1968-08-15,10370.78
1968-08-16,10370.62
1968-08-19,10370.45
1968-08-20,10476.25
1968-08-22,10529.06
1968-08-23,10462.67
1968-08-26,10462.5
1968-08-27,10502.07
1968-08-29,10554.88
1968-08-30,10541.46
1968-09-03,10581.03
1968-09-04,10567.62
1968-09-05,10620.42
1968-09-06,10567.28
1968-09-09,10606.84
1968-09-10,10601.37
1968-09-12,10619.74
1968-09-13,10632.82
1968-09-16,10672.37
1968-09-17,10672.2
1968-09-19,10711.76
1968-09-20,10698.35
1968-09-23,10698.18
1968-09-24,10711.25
1968-09-26,10711.08
1968-09-27,10626.17
1968-09-30,10485.66
1968-10-01,10445.78
1968-10-03,10374.12
1968-10-04,10339.53
1968-10-07,10532.66
1968-10-08,10484.83
1968-10-10,10339.04
1968-10-11,10399.77
1968-10-14,10404.9
1968-10-15,10351.79
1968-10-17,10399.28
1968-10-18,10351.46
1968-10-21,10324.82
1968-10-22,10337.89
1968-10-24,10377.44
1968-10-25,10390.51
1968-10-28,10451.23
1968-10-29,10456.36
1968-10-31,10323.84
1968-11-01,10371.32
1968-11-04,10376.45
1968-11-06,10463.64
1968-11-07,10402.59
1968-11-08,10428.9
1968-11-12,10502.84
1968-11-13,10555.61
1968-11-14,10560.74
1968-11-15,10587.04
1968-11-18,10573.64
1968-11-19,10647.58
1968-11-21,10652.7
1968-11-22,10586.37
1968-11-25,10612.67
1968-11-26,10506.64
1968-11-27,10559.4
1968-11-29,10546
1968-12-02,10625.22
1968-12-03,10659.46
1968-12-05,10677.81
1968-12-06,10717.34
1968-12-09,10743.63
1968-12-10,10751.4
1968-12-12,10843.85
1968-12-13,10848.97
1968-12-16,10840.86
1968-12-17,10909.48
1968-12-19,11041.61
1968-12-20,11033.49
1968-12-23,11006.86
1968-12-24,11006.69
1968-12-26,11006.51
1968-12-27,11046.02
1968-12-30,11085.53
1968-12-31,11085.36
1969-01-02,11058.73
1969-01-03,11124.69
1969-01-06,11124.51
1969-01-07,11137.56
1969-01-08,11229.98
1969-01-09,11243.03
1969-01-10,11189.94
1969-01-13,11136.86
1969-01-14,11242.49
1969-01-15,11295.22
1969-01-16,11202.46
1969-01-17,11162.6
1969-01-20,11162.43
1969-01-21,11236.31
1969-01-22,11249.36
1969-01-23,11122.22
1969-01-24,11135.27
1969-01-27,11161.54
1969-01-28,11222.2
1969-01-29,11240.53
1969-01-30,11253.58
1969-01-31,11250.75
1969-02-03,11221.48
1969-02-04,11239.82
1969-02-05,11300.47
1969-02-06,11273.84
1969-02-07,11247.22
1969-02-11,11252.33
1969-02-12,11238.93
1969-02-13,11259.9
1969-02-14,11238.57
1969-02-17,11278.06
1969-02-18,11259.37
1969-02-19,11277.7
1969-02-20,11272.23
1969-02-24,11290.56
1969-02-25,11277.16
1969-02-26,11290.2
1969-02-27,11316.46
1969-02-28,11289.84
1969-03-03,11289.66
1969-03-04,11329.14
1969-03-05,11368.62
1969-03-06,11434.54
1969-03-07,11500.45
1969-03-10,11587.52
1969-03-11,11354.68
1969-03-12,11328.07
1969-03-13,11393.98
1969-03-14,11367.36
1969-03-17,11393.62
1969-03-18,11367
1969-03-19,11393.25
1969-03-20,11419.51
1969-03-21,11419.33
1969-03-24,11458.8
1969-03-25,11458.61
1969-03-26,11479.58
1969-03-27,11487.33
1969-03-28,11426.35
1969-04-01,11405.02
1969-04-02,11431.27
1969-04-03,11465.45
1969-04-07,11465.27
1969-04-08,11465.09
1969-04-09,11470.19
1969-04-10,11467.37
1969-04-11,11469.83
1969-04-14,11403.58
1969-04-15,11358.47
1969-04-16,11429.64
1969-04-17,11416.25
1969-04-18,11423.99
1969-04-21,11402.67
1969-04-22,11442.13
1969-04-23,11455.16
1969-04-24,11454.98
1969-04-25,11441.58
1969-04-28,11520.67
1969-04-29,11494.07
1969-04-30,11520.31
1969-05-01,11520.12
1969-05-02,11519.94
1969-05-05,11493.34
1969-05-06,11461.45
1969-05-07,11519.39
1969-05-08,11527.14
1969-05-09,11500.53
1969-05-12,11492.42
1969-05-13,11492.24
1969-05-14,11492.06
1969-05-15,11491.88
1969-05-16,11491.69
1969-05-19,11491.51
1969-05-20,11472.84
1969-05-21,11477.94
1969-05-22,11477.76
1969-05-23,11490.78
1969-05-26,11490.6
1969-05-27,11485.14
1969-05-28,11445.33
1969-05-29,11418.73
1969-06-02,11273.28
1969-06-03,11170.09
1969-06-04,11114.44
1969-06-05,10987.48
1969-06-06,10731.11
1969-06-09,10894.69
1969-06-10,11171.84
1969-06-11,10933.96
1969-06-12,10960.2
1969-06-13,10986.44
1969-06-16,10774.98
1969-06-17,10946.47
1969-06-18,10933.1
1969-06-19,10946.13
1969-06-20,10906.34
1969-06-23,10906.17
1969-06-24,10808.29
1969-06-25,10800.19
1969-06-26,10826.43
1969-06-27,10852.66
1969-06-30,10878.9
1969-07-01,10865.52
1969-07-02,10886.47
1969-07-03,10970.79
1969-07-07,11049.83
1969-07-08,11115.66
1969-07-09,11044.2
1969-07-10,11062.51
1969-07-11,11059.69
1969-07-14,11088.56
1969-07-15,11088.38
1969-07-16,11035.4
1969-07-17,11082.75
1969-07-18,11074.65
1969-07-22,11074.48
1969-07-23,11034.7
1969-07-24,11060.93
1969-07-25,11047.55
1969-07-28,11028.9
1969-07-29,10954.81
1969-07-30,10949.36
1969-07-31,10925.42
1969-08-01,10935.81
1969-08-04,10901.32
1969-08-05,10848.36
1969-08-06,10821.79
