date,value
2000-12-29,10000
2001-01-01,9997.353455770593
2001-01-02,9384.816592287307
2001-01-03,10318.356414447157
2001-01-04,10108.066443999473
2001-01-05,9473.510665844033
2001-01-08,9476.170679399327
2001-01-09,9673.8922950225
2001-01-10,9869.75819888425
2001-01-11,9922.486502295527
2001-01-12,9847.947264467895
2001-01-15,9845.340961667467
2001-01-16,10109.983269883676
2001-01-17,10202.814455356343
2001-01-18,10323.26054951594
2001-01-19,10345.740056659703
2001-01-22,10316.962622032826
2001-01-23,10552.099050948764
2001-01-24,10790.740867558912
2001-01-25,10719.602695913682
2001-01-26,10683.783986092672
2001-01-29,10847.24200922603
2001-01-30,10911.267322748012
2001-01-31,10736.512830177584
2001-02-01,10763.526040816547
2001-02-02,10395.619718053902
2001-02-05,10438.032556472366
2001-02-06,10522.942564808738
2001-02-07,10318.952936971815
2001-02-08,10346.039206896967
2001-02-09,9931.311267130324
2001-02-12,10159.311219574114
2001-02-13,10065.20165872698
2001-02-14,10019.837447640579
2001-02-15,10341.138031380155
2001-02-16,9895.342388646683
2001-02-19,9892.723542517015
2001-02-20,9625.522597661817
2001-02-21,9293.301847550323
2001-02-22,9253.67168883084
2001-02-23,9122.357720201351
2001-02-26,9469.13147951886
2001-02-27,9291.007172933889
2001-02-28,8937.112606985766
2001-03-01,8874.663813163204
2001-03-02,8701.9880580422
2001-03-05,8846.622438915349
2001-03-06,8977.45319685423
2001-03-07,9128.312647764507
2001-03-08,9163.061183356978
2001-03-09,8683.471189008496
2001-03-12,7919.193135957244
2001-03-13,8317.67635754535
2001-03-14,7894.408545594436
2001-03-15,8056.162373602093
2001-03-16,7828.048362398478
2001-03-19,8055.7501596701195
2001-03-20,7602.209016476303
2001-03-21,7387.972654060604
2001-03-22,7385.584930248595
2001-03-23,7651.059792474418
2001-03-26,7824.656177661586
2001-03-27,8295.358682266648
2001-03-28,7921.262860086583
2001-03-29,7928.829378497177
2001-03-30,8114.23980834364
2001-04-02,7881.671587028702
2001-04-03,7225.366001443467
2001-04-04,7118.265222219096
2001-04-05,7782.897444714822
2001-04-06,7460.871626172427
2001-04-09,7576.456954691022
2001-04-10,8081.901536007203
2001-04-11,8060.913169673351
2001-04-12,8227.230747630292
2001-04-13,8257.859217402038
2001-04-16,8242.393270902778
2001-04-17,8469.090006140139
2001-04-18,9111.8565524214
2001-04-19,9264.229094982667
2001-04-20,8986.90202991469
2001-04-23,8783.58609268353
2001-04-24,8576.022045889255
2001-04-25,8841.229454588334
2001-04-26,8893.241670657708
2001-04-27,9223.541066376645
2001-04-30,9222.739138399047
2001-05-01,9421.04973792293
2001-05-02,9454.9547181388
2001-05-03,9206.027240291143
2001-05-04,9438.076712912747
2001-05-07,9413.25640848943
2001-05-08,9442.05684357331
2001-05-09,9356.999554999305
2001-05-10,9404.70140807389
2001-05-11,9297.47314152757
2001-05-14,9368.441745162247
2001-05-15,9319.256824569838
2001-05-16,9794.32322504965
2001-05-17,9850.169742896771
2001-05-18,9943.817270540294
2001-05-21,10239.86929670857
2001-05-22,10311.218886803628
2001-05-23,10071.331258479506
2001-05-24,10180.461018136431
2001-05-25,9935.941279710429
2001-05-28,9933.51867918036
2001-05-29,9813.698783499114
2001-05-30,9493.638853124117
2001-05-31,9748.487529087846
2001-06-01,9831.111595778006
2001-06-04,9940.250360801132
2001-06-05,10116.51583903345
2001-06-06,9966.373397626374
2001-06-07,10001.04470903085
2001-06-08,9815.763936094934
2001-06-11,9761.344695164158
2001-06-12,9720.961247110643
2001-06-13,9450.39426806606
2001-06-14,9063.099515201207
2001-06-15,8931.641015949439
2001-06-18,8873.160259667697
2001-06-19,8990.4840334005
2001-06-20,9241.426128291303
2001-06-21,9399.619572804393
2001-06-22,9182.450698385568
2001-06-25,9026.752663631241
2001-06-26,8967.857501101042
2001-06-27,8895.595011224099
2001-06-28,9288.396324360998
2001-06-29,9237.916526066485
2001-07-02,9466.930012673492
2001-07-03,9397.623792089194
2001-07-04,9396.859992395039
