date,value
1885-03-20,10000
1885-03-23,9921.66
1885-03-24,9814.43
1885-03-25,9899.15
1885-03-26,9981.81
1885-03-27,9988.1
1885-03-30,9860.23
1885-03-31,9897.48
1885-04-01,9909.96
1885-04-02,9930.7
1885-04-06,9914.28
1885-04-07,9788.48
1885-04-08,9825.73
1885-04-09,10071.43
1885-04-10,9968.33
1885-04-13,10131.47
1885-04-14,10176.98
1885-04-15,10360.75
1885-04-16,10267.98
1885-04-17,10202.03
1885-04-20,10204.19
1885-04-21,10181.58
1885-04-22,10212.64
1885-04-23,10229.24
1885-04-24,10183.94
1885-04-27,10196.42
1885-04-28,10221.28
1885-04-29,10237.88
1885-04-30,10271
1885-05-01,10205.05
1885-05-04,9930.67
1885-05-05,9883.3
1885-05-06,9988.65
1885-05-07,9887.62
1885-05-08,10023.93
1885-05-11,9984.81
1885-05-12,9941.57
1885-05-13,9943.73
1885-05-14,9945.89
1885-05-15,10018.22
1885-05-18,10092.61
1885-05-19,10096.83
1885-05-20,10047.4
1885-05-21,10107.34
1885-05-22,10185.86
1885-05-25,10093.09
1885-05-26,10136.52
1885-05-27,10085.03
1885-05-28,10052.11
1885-05-29,9979.98
1885-06-01,9934.67
1885-06-02,9994.61
1885-06-03,10058.68
1885-06-04,9996.87
1885-06-05,9920.62
1885-06-08,9906.27
1885-06-09,9939.38
1885-06-10,9966.31
1885-06-11,10057.2
1885-06-12,10108.88
1885-06-15,10199.77
1885-06-16,10166.85
1885-06-17,10169.01
1885-06-18,10231.01
1885-06-19,10306.13
1885-06-22,10258.07
1885-06-23,10239.3
1885-06-24,10352.34
1885-06-25,10291.73
1885-06-26,10222.76
1885-06-29,10057.54
1885-06-30,10036.68
1885-07-01,9973.98
1885-07-02,9900.82
1885-07-03,10011.77
1885-07-06,10013.92
1885-07-07,9980.51
1885-07-08,10150.04
1885-07-09,10173.11
1885-07-10,10175.27
1885-07-13,10518.43
1885-07-14,10564.52
1885-07-15,10717.3
1885-07-16,10662.97
1885-07-17,10805.29
1885-07-20,10778.15
1885-07-21,10784.49
1885-07-22,10954.01
1885-07-23,11117.24
1885-07-24,10975.05
1885-07-27,10857.96
1885-07-28,10883.12
1885-07-29,10996.15
1885-07-30,10983.65
1885-07-31,11017.19
1885-08-03,10933.57
1885-08-04,10967.1
1885-08-05,10944.15
1885-08-06,10998.6
1885-08-07,11094.89
1885-08-10,11140.97
1885-08-11,11122.2
1885-08-12,11260.33
1885-08-13,11187.17
1885-08-14,11321.11
1885-08-17,11674.7
1885-08-18,11421.64
1885-08-19,11589.04
1885-08-20,11494.97
1885-08-21,11511.76
1885-08-24,11442.79
1885-08-25,11338.26
1885-08-26,11384.34
1885-08-27,11528.73
1885-08-28,11453.48
1885-08-31,11288.29
1885-09-01,11215.13
1885-09-02,11298.86
1885-09-03,11252.9
1885-09-04,11219.5
1885-09-07,10876.51
1885-09-08,10964.42
1885-09-09,11012.59
1885-09-10,10912.25
1885-09-11,10947.87
1885-09-14,11121.54
1885-09-15,11075.58
1885-09-16,11184.41
1885-09-17,11148.91
1885-09-18,11241.78
1885-09-21,11197.42
1885-09-22,11216.62
1885-09-23,11227.35
1885-09-24,11170.28
1885-09-25,11119.56
1885-09-28,11297.66
1885-09-29,11278.73
1885-09-30,11359.37
1885-10-01,11338.31
1885-10-02,11238.87
1885-10-05,11569.5
1885-10-06,11588.7
1885-10-07,11811.29
1885-10-08,11819.89
1885-10-09,11862.39
1885-10-12,12006.59
1885-10-13,12082.98
1885-10-14,12133.96
1885-10-15,12017.57
1885-10-16,12197.77
1885-10-19,12490.26
1885-10-20,12632.33
1885-10-21,12636.69
1885-10-22,12405.9
1885-10-23,12478.06
1885-10-26,12334.13
1885-10-27,12493.14
1885-10-28,12578.01
1885-10-29,12506.11
1885-10-30,12665.12
1885-11-02,12802.94
1885-11-04,12707.74
1885-11-05,12883.7
1885-11-06,12771.55
1885-11-09,12837.34
1885-11-10,12945.51
1885-11-11,13142.65
1885-11-12,13132.18
1885-11-13,13238.22
1885-11-16,13208.69
1885-11-17,13376.17
1885-11-18,13418.66
1885-11-19,13564.95
1885-11-20,13454.92
1885-11-23,13080.1
1885-11-24,13450.93
1885-11-25,13387.5
1885-11-27,13188.51
1885-11-30,13180.16
1885-12-01,13065.89
1885-12-02,13108.38
1885-12-03,13127.57
1885-12-04,13182.77
1885-12-07,13140.53
1885-12-08,13178.79
1885-12-09,13147.14
1885-12-10,12954.5
1885-12-11,12973.69
1885-12-14,12656.08
1885-12-15,12891.33
1885-12-16,13109.63
1885-12-17,13010.2
1885-12-18,13088.85
1885-12-21,12906.76
1885-12-22,12679.69
1885-12-23,12711.79
1885-12-24,12861.69
1885-12-28,13003.02
1885-12-29,13215.03
1885-12-30,13225.7
