date,value
1969-12-31,10000
1970-01-02,10121.67
1970-01-05,10204.79
1970-01-06,10020.32
1970-01-07,10157.99
1970-01-08,10223.47
1970-01-09,10128.13
1970-01-12,10031.1
1970-01-13,10023.65
1970-01-14,10105.88
1970-01-15,10140.16
1970-01-16,10199.97
1970-01-19,10159.95
1970-01-20,10218.85
1970-01-21,10115.03
1970-01-22,10284.75
1970-01-23,10200.28
1970-01-26,10088.61
1970-01-27,10044.47
1970-01-28,9937.73
1970-01-29,9812.48
1970-01-30,9785.59
1970-02-02,9717.31
1970-02-03,9618.74
1970-02-04,9729.84
1970-02-05,9677.82
1970-02-06,9704.98
1970-02-09,9838
1970-02-10,9810.77
1970-02-11,9775.97
1970-02-12,9643.26
1970-02-13,9762.57
1970-02-16,9736.84
1970-02-17,9584.13
1970-02-18,9676.5
1970-02-19,9725.35
1970-02-20,9551.95
1970-02-24,9564.6
1970-02-25,9533.22
1970-02-26,9672.74
1970-02-27,9658.23
1970-03-02,9595.76
1970-03-03,9555.7
1970-03-04,9669.96
1970-03-05,9608.94
1970-03-06,9634.95
1970-03-09,9484.51
1970-03-10,9409.55
1970-03-11,9432.94
1970-03-12,9363.42
1970-03-13,9364.05
1970-03-16,9264.6
1970-03-17,9160.06
1970-03-18,9267.15
1970-03-19,9222.45
1970-03-20,9176.45
1970-03-23,9213.26
1970-03-24,9331.58
1970-03-25,9561.13
1970-03-26,9665.75
1970-03-30,9684.49
1970-03-31,9648.83
1970-04-01,9706.36
1970-04-02,9765.01
1970-04-03,9849.76
1970-04-06,9729.62
1970-04-07,9680.42
1970-04-08,9712.47
1970-04-09,9742.07
1970-04-10,9648.81
1970-04-13,9563.44
1970-04-14,9436.94
1970-04-15,9374.96
1970-04-16,9269.6
1970-04-17,9274.62
1970-04-20,9262.66
1970-04-21,9151.88
1970-04-22,9045.63
1970-04-23,8972.07
1970-04-24,8928.84
1970-04-27,8703.7
1970-04-28,8540.53
1970-04-29,8697.63
1970-04-30,8633.58
1970-05-01,8671.96
1970-05-04,8716.07
1970-05-05,8681.31
1970-05-06,8673.96
1970-05-07,8645.77
1970-05-08,8567.16
1970-05-11,8494.26
1970-05-12,8519.64
1970-05-13,8573.36
1970-05-14,8391.71
1970-05-15,8522.93
1970-05-18,8449.76
1970-05-19,8488.96
1970-05-20,8268.78
1970-05-21,8208.5
1970-05-22,8266.21
1970-05-25,8174.39
1970-05-26,8169.02
1970-05-27,8091.81
1970-05-28,8101.39
1970-05-29,7991.35
1970-06-01,8068.11
1970-06-02,8132.74
1970-06-03,8235.59
1970-06-04,8144.32
1970-06-05,8282.01
1970-06-08,8168.01
1970-06-09,8162.97
1970-06-10,8061.12
1970-06-11,7972.32
1970-06-12,7961.13
1970-06-15,7920.4
1970-06-16,8008.95
1970-06-17,7978.19
1970-06-18,8026.68
1970-06-19,8061.45
1970-06-22,7950.14
1970-06-23,7853.59
1970-06-24,7977.75
1970-06-25,8008.72
1970-06-26,8034.91
1970-06-29,8081.24
1970-06-30,8073.98
1970-07-01,8166.8
1970-07-02,8183.69
1970-07-06,8059.31
1970-07-07,7978.92
1970-07-08,8134.01
1970-07-09,8202.83
1970-07-10,8215.12
1970-07-13,8244.57
1970-07-14,8247.39
1970-07-15,8363.59
1970-07-16,8414.98
1970-07-17,8565.87
1970-07-20,8534.54
1970-07-21,8585.51
1970-07-22,8448.04
1970-07-23,8542.99
1970-07-24,8512.79
1970-07-27,8473.52
1970-07-28,8468.35
1970-07-29,8487.3
1970-07-30,8496.54
1970-07-31,8386.53
1970-08-03,8216.03
1970-08-04,8172.1
1970-08-05,8159.49
1970-08-06,8232.31
1970-08-07,8199.78
1970-08-10,8161.87
1970-08-11,8140.02
1970-08-12,8000.4
1970-08-13,8050.84
1970-08-14,8144.43
1970-08-17,8135.2
1970-08-18,8154.68
1970-08-19,8257.18
1970-08-20,8389.06
1970-08-21,8329.88
1970-08-24,8494.06
1970-08-25,8516.18
1970-08-26,8531.78
1970-08-27,8475.89
1970-08-28,8509.58
1970-08-31,8546.13
1970-09-01,8326.66
1970-09-02,8277.87
1970-09-03,8383.14
1970-09-04,8460.84
1970-09-08,8401.87
1970-09-09,8479.1
1970-09-10,8480.48
1970-09-11,8428.69
1970-09-14,8407.26
1970-09-15,8420.2
1970-09-16,8466.9
1970-09-17,8488.42
1970-09-18,8599.08
1970-09-21,8548.81
1970-09-22,8550.22
1970-09-23,8638.03
1970-09-24,8567.96
1970-09-25,8703.34
1970-09-28,8733.48
1970-09-29,8686.98
1970-09-30,8805.68
1970-10-01,8771.24
1970-10-02,8821.86
1970-10-05,9052.84
1970-10-06,9118
1970-10-07,9160.51
1970-10-08,8950.45
1970-10-09,8895.57
1970-10-12,8775.77
1970-10-13,8689.06
1970-10-14,8692.93
1970-10-15,8683.81
1970-10-16,8591.42
1970-10-19,8615.12
1970-10-20,8579.63
1970-10-21,8589.75
1970-10-22,8534.44
1970-10-23,8603.88
1970-10-26,8501.67
1970-10-27,8548.05
1970-10-28,8519.79
1970-10-29,8539.98
1970-10-30,8560.4
1970-11-02,8468.25
1970-11-03,8421.45
1970-11-04,8452.88
1970-11-05,8464.41
1970-11-06,8466.26
1970-11-09,8498.02
1970-11-10,8378.52
1970-11-11,8332.81
1970-11-12,8324.66
1970-11-13,8126.7
1970-11-16,8107.7
1970-11-17,8133.71
1970-11-18,8052.11
1970-11-19,8129.11
1970-11-20,8289.75
1970-11-23,8170.69
1970-11-24,8122.59
1970-11-25,8148.5
1970-11-27,8199.54
1970-11-30,8267.19
1970-12-01,8385.93
1970-12-02,8454.48
1970-12-03,8466.75
1970-12-04,8494.6
1970-12-07,8539.19
1970-12-08,8521.69
1970-12-09,8405.92
1970-12-10,8416.89
1970-12-11,8430.97
1970-12-14,8255.79
1970-12-15,8130.64
1970-12-16,7997.43
1970-12-17,8038.85
1970-12-18,8119
1970-12-21,8225.28
1970-12-22,8258.08
1970-12-23,8310.65
1970-12-24,8393.94
1970-12-28,8511.61
1970-12-29,8542.45
1970-12-30,8572.25
1970-12-31,8558.68
1971-01-04,8403.89
1971-01-05,8540.04
1971-01-06,8587.02
1971-01-07,8598.73
1971-01-08,8628.5
1971-01-11,8602.83
1971-01-12,8611.98
1971-01-13,8501.97
1971-01-14,8485.59
1971-01-15,8462.79
1971-01-18,8630.63
1971-01-19,8699.6
1971-01-20,8541.37
1971-01-21,8517.4
1971-01-22,8618.96
1971-01-25,8746.75
1971-01-26,8721.71
1971-01-27,8806.84
1971-01-28,8859.88
1971-01-29,8956.13
1971-02-01,9018.57
1971-02-02,8928.81
1971-02-03,8865.12
1971-02-04,8875.88
1971-02-05,9017.85
1971-02-08,9157.15
1971-02-09,9019.77
1971-02-10,9032.25
1971-02-11,9129.38
1971-02-12,9079.87
1971-02-16,9122.34
1971-02-17,8995.99
1971-02-18,9005.58
1971-02-19,9058.19
1971-02-22,9000.44
1971-02-23,8955.71
1971-02-24,9104.23
1971-02-25,9209.71
1971-02-26,9061.73
1971-03-01,9084.86
1971-03-02,9134.82
1971-03-03,9130.33
1971-03-04,9281.08
1971-03-05,9405.62
1971-03-08,9486.16
1971-03-09,9652.02
1971-03-10,9689.14
1971-03-11,9774.89
1971-03-12,9921.48
1971-03-15,10120.34
1971-03-16,10130.64
1971-03-17,9980.08
1971-03-18,9793.97
1971-03-19,9713.79
1971-03-22,9672.62
1971-03-23,9757.51
1971-03-24,9597.58
1971-03-25,9603.58
1971-03-26,9627.95
1971-03-29,9656.19
1971-03-30,9674.75
1971-03-31,9521.03
1971-04-01,9640.87
1971-04-02,9600.26
1971-04-05,9631.9
1971-04-06,9712.62
1971-04-07,9768.76
1971-04-08,9695.34
1971-04-12,9877.78
1971-04-13,9924.12
1971-04-14,9855.62
1971-04-15,9995.07
1971-04-16,10012.16
1971-04-19,10079.88
1971-04-20,10031.18
1971-04-21,9977.14
1971-04-22,9989.38
1971-04-23,10006.24
1971-04-26,9881.77
1971-04-27,9846.2
1971-04-28,9747.84
1971-04-29,9803.09
1971-04-30,9724.49
1971-05-03,9710.54
1971-05-04,9821.34
1971-05-05,9744.8
1971-05-06,9758.51
1971-05-07,9777.09
1971-05-10,9780.12
1971-05-11,9816.98
1971-05-12,9915.67
1971-05-13,9932.75
1971-05-14,9918.49
1971-05-17,9798.57
1971-05-18,9843.76
1971-05-19,9872.54
1971-05-20,9864.1
1971-05-21,9880.47
1971-05-24,9835.84
1971-05-25,9828.15
1971-05-26,9813.84
1971-05-27,9894.67
1971-05-28,9801.05
1971-06-01,9815.21
1971-06-02,9829.4
1971-06-03,9886.68
1971-06-04,9923.53
1971-06-07,9919.85
1971-06-08,9851.82
1971-06-09,9854.91
1971-06-10,9883.96
1971-06-11,10007.5
1971-06-14,9958.51
1971-06-15,10037.59
1971-06-16,10028.44
1971-06-17,10022.22
1971-06-18,9958.25
1971-06-21,9946.92
1971-06-22,9844.5
1971-06-23,9903.26
1971-06-24,9800.88
1971-06-25,9824.75
1971-06-28,9855.91
1971-06-29,9877.21
1971-06-30,9969.5
1971-07-01,10001.66
1971-07-02,10160.57
1971-07-06,10207.43
1971-07-07,10203.63
1971-07-08,10232.18
1971-07-09,10330.45
1971-07-12,10381.16
1971-07-13,10331.26
1971-07-14,10346.53
1971-07-15,10310.09
1971-07-16,10413.55
1971-07-19,10403.37
1971-07-20,10371.34
1971-07-21,10342.24
1971-07-22,10345.61
1971-07-23,10280.64
1971-07-26,10225.86
1971-07-27,10231.37
1971-07-28,10164.75
1971-07-29,10213.09
1971-07-30,10220.89
1971-08-02,10270.29
1971-08-03,10170.92
1971-08-04,10143.33
1971-08-05,10237.41
1971-08-06,10133.71
