date,value
1969-12-31,10000
1970-01-02,10121.13
1970-01-05,10190.36
1970-01-06,10081.85
1970-01-07,10118.24
1970-01-08,10143.99
1970-01-09,10094.15
1970-01-12,10010.22
1970-01-13,10013.16
1970-01-14,10024.65
1970-01-15,10034.85
1970-01-16,10000.16
1970-01-19,9900.71
1970-01-20,9932.55
1970-01-21,9905.97
1970-01-22,9968.9
1970-01-23,9872.85
1970-01-26,9764.33
1970-01-27,9708.13
1970-01-28,9611.63
1970-01-29,9487.83
1970-01-30,9424.73
1970-02-02,9457.89
1970-02-03,9509.7
1970-02-04,9499.51
1970-02-05,9458.78
1970-02-06,9507.18
1970-02-09,9604.08
1970-02-10,9536.42
1970-02-11,9585.69
1970-02-12,9532.13
1970-02-13,9560.61
1970-02-16,9550
1970-02-17,9490.79
1970-02-18,9598.84
1970-02-19,9634.74
1970-02-20,9602.27
1970-02-24,9606.49
1970-02-25,9697.28
1970-02-26,9710.35
1970-02-27,9753.12
1970-03-02,9743.12
1970-03-03,9770.03
1970-03-04,9792.95
1970-03-05,9773.46
1970-03-06,9738.09
1970-03-09,9619.56
1970-03-10,9605.88
1970-03-11,9606.22
1970-03-12,9551.93
1970-03-13,9513.11
1970-03-16,9408.14
1970-03-17,9400.43
1970-03-18,9454.16
1970-03-19,9422.58
1970-03-20,9375.93
1970-03-23,9380.88
1970-03-24,9485.63
1970-03-25,9700.14
1970-03-26,9742.72
1970-03-30,9732.11
1970-03-31,9719.01
1970-04-01,9768.83
1970-04-02,9763.59
1970-04-03,9760.05
1970-04-06,9668.26
1970-04-07,9630.4
1970-04-08,9629.78
1970-04-09,9634.22
1970-04-10,9577.22
1970-04-13,9492.97
1970-04-14,9398.62
1970-04-15,9360.4
1970-04-16,9255.63
1970-04-17,9237.99
1970-04-20,9249.33
1970-04-21,9179.34
1970-04-22,9054.35
1970-04-23,8930.81
1970-04-24,8887.45
1970-04-27,8705.73
1970-04-28,8567.73
1970-04-29,8742.34
1970-04-30,8699.22
1970-05-01,8704.92
1970-05-04,8567.42
1970-05-05,8492.27
1970-05-06,8560.38
1970-05-07,8587.03
1970-05-08,8533.02
1970-05-11,8446.87
1970-05-12,8403.25
